DATE_ET,WEBSITE_ID,PRICE_FLOOR,COUNTRY_GROUP,AUCTIONS,IMPS,PERC_MAKEUP
2026-03-02,74058,0.51,USA,2490,2316,0.004943
2026-03-02,74058,0.52,USA,3,3,0.000006
2026-03-02,74058,0.53,USA,5930,5815,0.011771
2026-03-02,74058,0.54,USA,351,336,0.000697
2026-03-02,74058,0.55,USA,3438,3390,0.006824
2026-03-02,74058,0.56,USA,848,834,0.001683
2026-03-02,74058,0.58,USA,209,209,0.000415
2026-03-02,74058,0.59,USA,254,248,0.000504
2026-03-02,74058,0.6,USA,96,94,0.000191
2026-03-02,74058,0.61,USA,705,683,0.001399
2026-03-02,74058,0.62,USA,1165,1119,0.002313
2026-03-02,74058,0.63,USA,416,383,0.000826
2026-03-02,74058,0.65,USA,5921,5810,0.011753
2026-03-02,74058,0.66,USA,935,882,0.001856
2026-03-02,74058,0.67,USA,6823,6569,0.013544
2026-03-02,74058,0.68,USA,1506,1463,0.002989
2026-03-02,74058,0.69,USA,3,3,0.000006
2026-03-02,74058,0.7,USA,93243,90148,0.185086
2026-03-02,74058,0.71,USA,1066,1022,0.002116
2026-03-02,74058,0.73,USA,4841,4708,0.009609
2026-03-02,74058,0.74,USA,3648,3514,0.007241
2026-03-02,74058,0.75,USA,6975,6579,0.013845
2026-03-02,74058,0.76,USA,5,5,0.000010
2026-03-02,74058,0.77,USA,845,804,0.001677
2026-03-02,74058,0.78,USA,210,159,0.000417
2026-03-02,74058,0.8,USA,2876,2654,0.005709
2026-03-02,74058,0.81,USA,161,161,0.000320
2026-03-02,74058,0.82,USA,12,12,0.000024
2026-03-02,74058,0.83,USA,3,3,0.000006
2026-03-02,74058,0.84,USA,7,7,0.000014
2026-03-02,74058,0.85,USA,22452,20942,0.044567
2026-03-02,74058,0.88,USA,30,30,0.000060
2026-03-02,74058,0.9,USA,2,2,0.000004
2026-03-02,74058,0.92,USA,17879,16765,0.035490
2026-03-02,74058,0.93,USA,32,26,0.000064
2026-03-02,74058,0.94,USA,97,88,0.000193
2026-03-02,74058,0.95,USA,7,6,0.000014
2026-03-02,74058,0.98,USA,48,48,0.000095
2026-03-02,74058,1,USA,4,2,0.000008
2026-03-02,74058,1.01,USA,51,47,0.000101
2026-03-02,74058,1.02,USA,1365,832,0.002710
2026-03-02,74058,1.04,USA,23426,21751,0.046500
2026-03-02,74058,1.06,USA,65,64,0.000129
2026-03-02,74058,1.07,USA,13,9,0.000026
2026-03-02,74058,1.09,USA,3,3,0.000006
2026-03-02,74058,1.1,USA,47,43,0.000093
2026-03-02,74058,1.13,USA,4,4,0.000008
2026-03-02,74058,1.14,USA,31,26,0.000062
2026-03-02,74058,1.16,USA,5,5,0.000010
2026-03-02,74058,1.18,USA,16,15,0.000032
2026-03-02,74058,1.19,USA,4,4,0.000008
2026-03-02,74058,1.22,USA,100,73,0.000198
2026-03-02,74058,1.3,USA,1,1,0.000002
2026-03-02,74058,1.32,USA,320,234,0.000635
2026-03-02,74058,1.4,USA,25273,22814,0.050167
2026-03-03,74058,0.04,GDPR,64178,54468,0.416429
2026-03-03,74058,0.05,GDPR,10426,8395,0.067651
2026-03-03,74058,0.06,GDPR,41546,34557,0.269578
2026-03-03,74058,0.07,GDPR,2319,1655,0.015047
2026-03-03,74058,0.08,GDPR,808,671,0.005243
2026-03-03,74058,0.09,GDPR,1087,763,0.007053
2026-03-03,74058,0.1,GDPR,2815,2586,0.018266
2026-03-03,74058,0.11,GDPR,1256,1157,0.008150
2026-03-03,74058,0.12,GDPR,4672,4264,0.030315
2026-03-03,74058,0.13,GDPR,3318,3143,0.021529
2026-03-03,74058,0.14,GDPR,214,205,0.001389
2026-03-03,74058,0.15,GDPR,1450,1420,0.009409
2026-03-03,74058,0.16,GDPR,1468,1039,0.009525
2026-03-03,74058,0.17,GDPR,1726,1529,0.011199
2026-03-03,74058,0.18,GDPR,399,386,0.002589
2026-03-03,74058,0.19,GDPR,869,852,0.005639
2026-03-03,74058,0.2,GDPR,158,111,0.001025
2026-03-03,74058,0.21,GDPR,206,197,0.001337
2026-03-03,74058,0.22,GDPR,1083,1028,0.007027
2026-03-03,74058,0.23,GDPR,1310,1275,0.008500
2026-03-03,74058,0.24,GDPR,164,145,0.001064
2026-03-03,74058,0.25,GDPR,702,649,0.004555
2026-03-03,74058,0.26,GDPR,303,296,0.001966
2026-03-03,74058,0.27,GDPR,359,342,0.002329
2026-03-03,74058,0.28,GDPR,316,303,0.002050
2026-03-03,74058,0.29,GDPR,560,530,0.003634
2026-03-03,74058,0.3,GDPR,108,90,0.000701
2026-03-03,74058,0.31,GDPR,508,499,0.003296
2026-03-03,74058,0.32,GDPR,607,509,0.003939
2026-03-03,74058,0.33,GDPR,222,207,0.001440
2026-03-03,74058,0.34,GDPR,144,142,0.000934
2026-03-03,74058,0.35,GDPR,215,184,0.001395
2026-03-03,74058,0.36,GDPR,89,37,0.000577
2026-03-03,74058,0.37,GDPR,157,120,0.001019
2026-03-03,74058,0.38,GDPR,20,18,0.000130
2026-03-03,74058,0.39,GDPR,77,56,0.000500
2026-03-03,74058,0.4,GDPR,4,4,0.000026
2026-03-03,74058,0.44,GDPR,101,94,0.000655
2026-03-03,74058,0.46,GDPR,269,266,0.001745
2026-03-03,74058,0.48,GDPR,26,17,0.000169
2026-03-03,74058,0.49,GDPR,612,417,0.003971
2026-03-03,74058,0.5,GDPR,636,392,0.004127
2026-03-03,74058,0.51,GDPR,212,182,0.001376
2026-03-03,74058,0.52,GDPR,322,303,0.002089
2026-03-03,74058,0.53,GDPR,633,541,0.004107
2026-03-03,74058,0.54,GDPR,57,54,0.000370
2026-03-03,74058,0.55,GDPR,3994,3236,0.025916
2026-03-03,74058,0.58,GDPR,277,263,0.001797
2026-03-03,74058,0.59,GDPR,36,27,0.000234
2026-03-03,74058,0.6,GDPR,547,460,0.003549
2026-03-03,74058,0.62,GDPR,461,385,0.002991
2026-03-03,74058,0.63,GDPR,61,48,0.000396
2026-03-03,74058,2.67,GDPR,8,0,0.000052
2026-03-03,74058,0.04,Other,700672,437640,0.574253
2026-03-03,74058,0.05,Other,290979,167676,0.238479
2026-03-03,74058,0.06,Other,125419,71540,0.102790
2026-03-03,74058,0.07,Other,3096,2749,0.002537
2026-03-03,74058,0.08,Other,5624,5228,0.004609
2026-03-03,74058,0.09,Other,10891,7944,0.008926
2026-03-03,74058,0.1,Other,27942,25733,0.022901
2026-03-03,74058,0.11,Other,4765,4308,0.003905
2026-03-03,74058,0.12,Other,8755,7236,0.007175
2026-03-03,74058,0.13,Other,6264,5971,0.005134
2026-03-03,74058,0.14,Other,11971,11156,0.009811
2026-03-03,74058,0.15,Other,14369,12543,0.011776
2026-03-03,74058,0.16,Other,2983,2747,0.002445
2026-03-03,74058,0.17,Other,1705,1537,0.001397
2026-03-03,74058,0.18,Other,724,645,0.000593
2026-03-03,74058,0.19,Other,511,457,0.000419
2026-03-03,74058,0.2,Other,754,672,0.000618
2026-03-03,74058,0.21,Other,672,646,0.000551
2026-03-03,74058,0.22,Other,811,777,0.000665
2026-03-03,74058,0.23,Other,213,210,0.000175
2026-03-03,74058,0.24,Other,51,46,0.000042
2026-03-03,74058,0.25,Other,144,137,0.000118
2026-03-03,74058,0.26,Other,25,24,0.000020
2026-03-03,74058,0.27,Other,1,0,0.000001
2026-03-03,74058,0.28,Other,6,6,0.000005
2026-03-03,74058,0.3,Other,685,230,0.000561
2026-03-03,74058,0.34,Other,1,1,0.000001
2026-03-03,74058,0.4,Other,12,3,0.000010
2026-03-03,74058,0.58,Other,20,18,0.000016
2026-03-03,74058,0.62,Other,2,2,0.000002
2026-03-03,74058,0.68,Other,1,1,0.000001
2026-03-03,74058,0.7,Other,3,1,0.000002
2026-03-03,74058,0.92,Other,3,3,0.000002
2026-03-03,74058,1.02,Other,9,0,0.000007
2026-03-03,74058,1.14,Other,17,0,0.000014
2026-03-03,74058,1.19,Other,21,6,0.000017
2026-03-03,74058,1.23,Other,15,0,0.000012
2026-03-03,74058,1.25,Other,9,0,0.000007
2026-03-03,74058,4.15,Other,1,0,0.000001
2026-03-03,74058,0.04,TIER_1,59795,58032,0.384111
2026-03-03,74058,0.05,TIER_1,719,618,0.004619
2026-03-03,74058,0.06,TIER_1,5391,5058,0.034631
2026-03-03,74058,0.07,TIER_1,3,3,0.000019
2026-03-03,74058,0.08,TIER_1,32,32,0.000206
2026-03-03,74058,0.09,TIER_1,11,11,0.000071
2026-03-03,74058,0.1,TIER_1,14,13,0.000090
2026-03-03,74058,0.11,TIER_1,22,22,0.000141
2026-03-03,74058,0.12,TIER_1,325,304,0.002088
2026-03-03,74058,0.13,TIER_1,234,220,0.001503
2026-03-03,74058,0.14,TIER_1,1401,1357,0.009000
2026-03-03,74058,0.15,TIER_1,2435,2394,0.015642
2026-03-03,74058,0.16,TIER_1,1577,1559,0.010130
2026-03-03,74058,0.17,TIER_1,580,521,0.003726
2026-03-03,74058,0.18,TIER_1,2915,2816,0.018725
2026-03-03,74058,0.19,TIER_1,1286,1209,0.008261
2026-03-03,74058,0.2,TIER_1,2192,2159,0.014081
2026-03-03,74058,0.21,TIER_1,3842,3774,0.024680
2026-03-03,74058,0.22,TIER_1,1110,1075,0.007130
2026-03-03,74058,0.23,TIER_1,417,413,0.002679
2026-03-03,74058,0.24,TIER_1,897,892,0.005762
2026-03-03,74058,0.25,TIER_1,1600,1593,0.010278
2026-03-03,74058,0.26,TIER_1,658,611,0.004227
2026-03-03,74058,0.27,TIER_1,483,460,0.003103
2026-03-03,74058,0.28,TIER_1,2601,2499,0.016708
2026-03-03,74058,0.29,TIER_1,2204,2146,0.014158
2026-03-03,74058,0.3,TIER_1,8003,7511,0.051410
2026-03-03,74058,0.31,TIER_1,4080,3891,0.026209
2026-03-03,74058,0.32,TIER_1,4769,4542,0.030635
2026-03-03,74058,0.33,TIER_1,9535,9178,0.061251
2026-03-03,74058,0.34,TIER_1,789,767,0.005068
2026-03-03,74058,0.35,TIER_1,2189,2017,0.014062
2026-03-03,74058,0.36,TIER_1,1782,1638,0.011447
2026-03-03,74058,0.37,TIER_1,446,439,0.002865
2026-03-03,74058,0.38,TIER_1,2960,2904,0.019014
2026-03-03,74058,0.39,TIER_1,974,938,0.006257
2026-03-03,74058,0.4,TIER_1,11261,10812,0.072338
2026-03-03,74058,0.41,TIER_1,3730,3643,0.023961
2026-03-03,74058,0.42,TIER_1,6757,6440,0.043406
2026-03-03,74058,0.43,TIER_1,3992,3794,0.025644
2026-03-03,74058,0.44,TIER_1,39,33,0.000251
2026-03-03,74058,0.45,TIER_1,68,68,0.000437
2026-03-03,74058,0.46,TIER_1,92,91,0.000591
2026-03-03,74058,0.47,TIER_1,57,57,0.000366
2026-03-03,74058,0.48,TIER_1,18,17,0.000116
2026-03-03,74058,0.49,TIER_1,1,1,0.000006
2026-03-03,74058,0.5,TIER_1,51,44,0.000328
2026-03-03,74058,0.51,TIER_1,216,196,0.001388
2026-03-03,74058,0.52,TIER_1,16,16,0.000103
2026-03-03,74058,0.53,TIER_1,91,82,0.000585
2026-03-03,74058,0.54,TIER_1,58,58,0.000373
2026-03-03,74058,0.56,TIER_1,1,0,0.000006
2026-03-03,74058,0.58,TIER_1,45,42,0.000289
2026-03-03,74058,0.6,TIER_1,74,70,0.000475
2026-03-03,74058,0.62,TIER_1,31,29,0.000199
2026-03-03,74058,0.63,TIER_1,39,28,0.000251
2026-03-03,74058,0.65,TIER_1,9,7,0.000058
2026-03-03,74058,0.67,TIER_1,1,1,0.000006
2026-03-03,74058,0.68,TIER_1,143,107,0.000919
2026-03-03,74058,0.77,TIER_1,31,8,0.000199
2026-03-03,74058,0.92,TIER_1,87,76,0.000559
2026-03-03,74058,1,TIER_1,29,27,0.000186
2026-03-03,74058,1.02,TIER_1,364,267,0.002338
2026-03-03,74058,1.03,TIER_1,8,5,0.000051
2026-03-03,74058,1.04,TIER_1,91,73,0.000585
2026-03-03,74058,0.04,USA,225089,220375,0.381185
2026-03-03,74058,0.06,USA,15,15,0.000025
2026-03-03,74058,0.1,USA,101,99,0.000171
2026-03-03,74058,0.11,USA,17,17,0.000029
2026-03-03,74058,0.12,USA,130,128,0.000220
2026-03-03,74058,0.13,USA,104,103,0.000176
2026-03-03,74058,0.14,USA,76,76,0.000129
2026-03-03,74058,0.15,USA,34,34,0.000058
2026-03-03,74058,0.17,USA,28,27,0.000047
2026-03-03,74058,0.18,USA,31,31,0.000052
2026-03-03,74058,0.19,USA,83,82,0.000141
2026-03-03,74058,0.2,USA,26,25,0.000044
2026-03-03,74058,0.21,USA,69,68,0.000117
2026-03-03,74058,0.22,USA,27,27,0.000046
2026-03-03,74058,0.23,USA,4,4,0.000007
2026-03-03,74058,0.24,USA,210,209,0.000356
2026-03-03,74058,0.25,USA,259,258,0.000439
2026-03-03,74058,0.26,USA,38,35,0.000064
2026-03-03,74058,0.27,USA,524,523,0.000887
2026-03-03,74058,0.28,USA,621,570,0.001052
2026-03-03,74058,0.29,USA,1695,1662,0.002870
2026-03-03,74058,0.3,USA,1031,1011,0.001746
2026-03-03,74058,0.31,USA,19,19,0.000032
2026-03-03,74058,0.32,USA,42,42,0.000071
2026-03-03,74058,0.33,USA,376,345,0.000637
2026-03-03,74058,0.34,USA,235,198,0.000398
2026-03-03,74058,0.35,USA,1081,1020,0.001831
2026-03-03,74058,0.36,USA,253,231,0.000428
2026-03-03,74058,0.37,USA,873,842,0.001478
2026-03-03,74058,0.38,USA,845,834,0.001431
2026-03-03,74058,0.39,USA,978,957,0.001656
2026-03-03,74058,0.4,USA,4185,4150,0.007087
2026-03-03,74058,0.41,USA,4892,4868,0.008285
2026-03-03,74058,0.42,USA,2478,2465,0.004196
2026-03-03,74058,0.43,USA,405,394,0.000686
2026-03-03,74058,0.44,USA,579,563,0.000981
2026-03-03,74058,0.45,USA,22584,22377,0.038246
2026-03-03,74058,0.46,USA,3339,3265,0.005655
2026-03-03,74058,0.47,USA,3914,3853,0.006628
2026-03-03,74058,0.49,USA,209,206,0.000354
2026-03-03,74058,0.5,USA,725,720,0.001228
2026-03-03,74058,0.51,USA,678,651,0.001148
2026-03-03,74058,0.52,USA,284,281,0.000481
2026-03-03,74058,0.53,USA,2527,2475,0.004279
2026-03-03,74058,0.54,USA,3117,3088,0.005279
2026-03-03,74058,0.55,USA,21669,21005,0.036696
2026-03-03,74058,0.56,USA,32799,31848,0.055545
2026-03-03,74058,0.57,USA,13072,12478,0.022137
2026-03-03,74058,0.58,USA,22272,21718,0.037717
2026-03-03,74058,0.59,USA,39562,38045,0.066998
2026-03-03,74058,0.6,USA,4621,4353,0.007826
2026-03-03,74058,0.61,USA,204,204,0.000345
2026-03-03,74058,0.62,USA,4620,4506,0.007824
2026-03-03,74058,0.63,USA,4284,4166,0.007255
2026-03-03,74058,0.64,USA,98,75,0.000166
2026-03-03,74058,0.65,USA,1442,1423,0.002442
2026-03-03,74058,0.66,USA,2036,1878,0.003448
2026-03-03,74058,0.67,USA,916,908,0.001551
2026-03-03,74058,0.68,USA,8102,7971,0.013721
2026-03-03,74058,0.69,USA,2495,2443,0.004225
2026-03-03,74058,0.7,USA,7903,7629,0.013384
2026-03-03,74058,0.71,USA,5445,5137,0.009221
2026-03-03,74058,0.72,USA,4450,4189,0.007536
2026-03-03,74058,0.73,USA,1484,1451,0.002513
2026-03-03,74058,0.74,USA,1721,1691,0.002914
2026-03-03,74058,0.75,USA,3153,2981,0.005340
2026-03-03,74058,0.76,USA,767,651,0.001299
2026-03-03,74058,0.77,USA,8976,8698,0.015201
2026-03-03,74058,0.78,USA,24863,23514,0.042105
2026-03-03,74058,0.79,USA,12005,11714,0.020330
2026-03-03,74058,0.8,USA,8056,7707,0.013643
2026-03-03,74058,0.81,USA,20381,19313,0.034515
2026-03-03,74058,0.82,USA,41834,38848,0.070845
2026-03-03,74058,0.85,USA,2370,2262,0.004014
2026-03-03,74058,0.92,USA,942,874,0.001595
2026-03-03,74058,1.01,USA,4,4,0.000007
2026-03-03,74058,1.02,USA,27,25,0.000046
2026-03-03,74058,1.04,USA,1046,981,0.001771
2026-03-03,74058,1.06,USA,4,4,0.000007
2026-03-03,74058,1.1,USA,1,1,0.000002
2026-03-03,74058,1.18,USA,1,1,0.000002
2026-03-03,74058,1.22,USA,12,10,0.000020
2026-03-03,74058,1.3,USA,1,1,0.000002
2026-03-03,74058,1.32,USA,48,41,0.000081
2026-03-03,74058,1.4,USA,1982,1862,0.003356
2026-03-04,74058,0.04,GDPR,54217,45886,0.341421
2026-03-04,74058,0.05,GDPR,9240,7095,0.058187
2026-03-04,74058,0.06,GDPR,53661,44605,0.337920
2026-03-04,74058,0.07,GDPR,703,654,0.004427
2026-03-04,74058,0.08,GDPR,898,768,0.005655
2026-03-04,74058,0.09,GDPR,1445,1224,0.009100
2026-03-04,74058,0.1,GDPR,3194,2849,0.020114
2026-03-04,74058,0.11,GDPR,1116,829,0.007028
2026-03-04,74058,0.12,GDPR,7670,7018,0.048300
2026-03-04,74058,0.13,GDPR,1182,1086,0.007443
2026-03-04,74058,0.14,GDPR,381,341,0.002399
2026-03-04,74058,0.15,GDPR,2209,1802,0.013911
2026-03-04,74058,0.16,GDPR,1718,1428,0.010819
2026-03-04,74058,0.17,GDPR,2365,1862,0.014893
2026-03-04,74058,0.18,GDPR,125,123,0.000787
2026-03-04,74058,0.19,GDPR,30,30,0.000189
2026-03-04,74058,0.2,GDPR,691,679,0.004351
2026-03-04,74058,0.21,GDPR,272,264,0.001713
2026-03-04,74058,0.22,GDPR,334,329,0.002103
2026-03-04,74058,0.23,GDPR,156,152,0.000982
2026-03-04,74058,0.24,GDPR,355,326,0.002236
2026-03-04,74058,0.25,GDPR,49,44,0.000309
2026-03-04,74058,0.26,GDPR,53,49,0.000334
2026-03-04,74058,0.27,GDPR,1,1,0.000006
2026-03-04,74058,0.28,GDPR,58,58,0.000365
2026-03-04,74058,0.29,GDPR,22,22,0.000139
2026-03-04,74058,0.3,GDPR,1511,1256,0.009515
2026-03-04,74058,0.31,GDPR,298,294,0.001877
2026-03-04,74058,0.32,GDPR,135,107,0.000850
2026-03-04,74058,0.33,GDPR,1794,1569,0.011297
2026-03-04,74058,0.34,GDPR,1229,1211,0.007739
2026-03-04,74058,0.35,GDPR,325,293,0.002047
2026-03-04,74058,0.36,GDPR,210,196,0.001322
2026-03-04,74058,0.37,GDPR,270,200,0.001700
2026-03-04,74058,0.38,GDPR,299,269,0.001883
2026-03-04,74058,0.39,GDPR,627,557,0.003948
2026-03-04,74058,0.4,GDPR,93,90,0.000586
2026-03-04,74058,0.42,GDPR,2,2,0.000013
2026-03-04,74058,0.44,GDPR,27,21,0.000170
2026-03-04,74058,0.46,GDPR,76,76,0.000479
2026-03-04,74058,0.47,GDPR,245,221,0.001543
2026-03-04,74058,0.48,GDPR,387,287,0.002437
2026-03-04,74058,0.49,GDPR,89,72,0.000560
2026-03-04,74058,0.5,GDPR,950,901,0.005982
2026-03-04,74058,0.51,GDPR,1254,1109,0.007897
2026-03-04,74058,0.52,GDPR,356,300,0.002242
2026-03-04,74058,0.53,GDPR,1423,1316,0.008961
2026-03-04,74058,0.54,GDPR,1242,1018,0.007821
2026-03-04,74058,0.55,GDPR,2677,2499,0.016858
2026-03-04,74058,0.56,GDPR,204,181,0.001285
2026-03-04,74058,0.57,GDPR,241,218,0.001518
2026-03-04,74058,0.58,GDPR,3,1,0.000019
2026-03-04,74058,0.59,GDPR,367,337,0.002311
2026-03-04,74058,0.6,GDPR,299,226,0.001883
2026-03-04,74058,0.62,GDPR,14,8,0.000088
2026-03-04,74058,0.63,GDPR,1,1,0.000006
2026-03-04,74058,2.67,GDPR,5,0,0.000031
2026-03-04,74058,0.04,Other,479154,320158,0.419946
2026-03-04,74058,0.05,Other,363505,236780,0.318588
2026-03-04,74058,0.06,Other,187100,110026,0.163981
2026-03-04,74058,0.07,Other,661,639,0.000579
2026-03-04,74058,0.08,Other,7396,7002,0.006482
2026-03-04,74058,0.09,Other,13562,11396,0.011886
2026-03-04,74058,0.1,Other,36618,34873,0.032093
2026-03-04,74058,0.11,Other,3373,3263,0.002956
2026-03-04,74058,0.12,Other,12648,11908,0.011085
2026-03-04,74058,0.13,Other,13912,12872,0.012193
2026-03-04,74058,0.14,Other,8265,7772,0.007244
2026-03-04,74058,0.15,Other,10168,9633,0.008912
2026-03-04,74058,0.16,Other,1822,1659,0.001597
2026-03-04,74058,0.17,Other,898,863,0.000787
2026-03-04,74058,0.18,Other,285,251,0.000250
2026-03-04,74058,0.19,Other,467,465,0.000409
2026-03-04,74058,0.2,Other,852,795,0.000747
2026-03-04,74058,0.21,Other,1,0,0.000001
2026-03-04,74058,0.22,Other,21,19,0.000018
2026-03-04,74058,0.23,Other,14,14,0.000012
2026-03-04,74058,0.24,Other,1,1,0.000001
2026-03-04,74058,0.25,Other,24,24,0.000021
2026-03-04,74058,0.3,Other,165,18,0.000145
2026-03-04,74058,0.4,Other,43,3,0.000038
2026-03-04,74058,0.5,Other,7,4,0.000006
2026-03-04,74058,0.58,Other,1,0,0.000001
2026-03-04,74058,0.92,Other,2,1,0.000002
2026-03-04,74058,1.02,Other,2,1,0.000002
2026-03-04,74058,1.04,Other,2,1,0.000002
2026-03-04,74058,1.19,Other,3,0,0.000003
2026-03-04,74058,1.25,Other,9,8,0.000008
2026-03-04,74058,4.15,Other,8,0,0.000007
2026-03-04,74058,0.04,TIER_1,56108,54952,0.359360
2026-03-04,74058,0.05,TIER_1,401,365,0.002568
2026-03-04,74058,0.06,TIER_1,5190,4556,0.033241
2026-03-04,74058,0.07,TIER_1,49,35,0.000314
2026-03-04,74058,0.08,TIER_1,14,14,0.000090
2026-03-04,74058,0.09,TIER_1,12,8,0.000077
2026-03-04,74058,0.1,TIER_1,276,262,0.001768
2026-03-04,74058,0.11,TIER_1,400,388,0.002562
2026-03-04,74058,0.12,TIER_1,219,214,0.001403
2026-03-04,74058,0.13,TIER_1,312,254,0.001998
2026-03-04,74058,0.14,TIER_1,92,86,0.000589
2026-03-04,74058,0.15,TIER_1,1649,1522,0.010562
2026-03-04,74058,0.16,TIER_1,1609,1592,0.010305
2026-03-04,74058,0.17,TIER_1,2042,1957,0.013079
2026-03-04,74058,0.18,TIER_1,1080,1010,0.006917
2026-03-04,74058,0.19,TIER_1,427,427,0.002735
2026-03-04,74058,0.2,TIER_1,4048,3980,0.025927
2026-03-04,74058,0.21,TIER_1,8237,8026,0.052756
2026-03-04,74058,0.22,TIER_1,1499,1473,0.009601
2026-03-04,74058,0.23,TIER_1,1283,1282,0.008217
2026-03-04,74058,0.24,TIER_1,408,397,0.002613
2026-03-04,74058,0.25,TIER_1,1239,1208,0.007936
2026-03-04,74058,0.26,TIER_1,331,325,0.002120
2026-03-04,74058,0.27,TIER_1,1761,1686,0.011279
2026-03-04,74058,0.28,TIER_1,634,600,0.004061
2026-03-04,74058,0.29,TIER_1,3506,3391,0.022455
2026-03-04,74058,0.3,TIER_1,4215,4037,0.026996
2026-03-04,74058,0.31,TIER_1,542,522,0.003471
2026-03-04,74058,0.32,TIER_1,3119,2946,0.019977
2026-03-04,74058,0.33,TIER_1,11865,11446,0.075993
2026-03-04,74058,0.34,TIER_1,2446,2357,0.015666
2026-03-04,74058,0.35,TIER_1,2861,2773,0.018324
2026-03-04,74058,0.36,TIER_1,1348,1304,0.008634
2026-03-04,74058,0.37,TIER_1,710,667,0.004547
2026-03-04,74058,0.38,TIER_1,412,398,0.002639
2026-03-04,74058,0.39,TIER_1,1953,1870,0.012509
2026-03-04,74058,0.4,TIER_1,10079,9789,0.064554
2026-03-04,74058,0.41,TIER_1,6963,6729,0.044597
2026-03-04,74058,0.42,TIER_1,16059,15338,0.102855
2026-03-04,74058,0.43,TIER_1,205,181,0.001313
2026-03-04,74058,0.45,TIER_1,6,5,0.000038
2026-03-04,74058,0.46,TIER_1,26,13,0.000167
2026-03-04,74058,0.47,TIER_1,119,96,0.000762
2026-03-04,74058,0.48,TIER_1,1,1,0.000006
2026-03-04,74058,0.5,TIER_1,7,7,0.000045
2026-03-04,74058,0.51,TIER_1,29,21,0.000186
2026-03-04,74058,0.52,TIER_1,56,26,0.000359
2026-03-04,74058,0.54,TIER_1,8,8,0.000051
2026-03-04,74058,0.55,TIER_1,3,3,0.000019
2026-03-04,74058,0.58,TIER_1,10,9,0.000064
2026-03-04,74058,0.62,TIER_1,5,5,0.000032
2026-03-04,74058,0.68,TIER_1,12,11,0.000077
2026-03-04,74058,0.77,TIER_1,47,37,0.000301
2026-03-04,74058,0.92,TIER_1,21,19,0.000135
2026-03-04,74058,1,TIER_1,9,7,0.000058
2026-03-04,74058,1.02,TIER_1,139,87,0.000890
2026-03-04,74058,1.04,TIER_1,32,27,0.000205
2026-03-04,74058,0.04,USA,220971,216585,0.361417
2026-03-04,74058,0.06,USA,34,34,0.000056
2026-03-04,74058,0.12,USA,6,6,0.000010
2026-03-04,74058,0.14,USA,240,238,0.000393
2026-03-04,74058,0.15,USA,22,22,0.000036
2026-03-04,74058,0.16,USA,15,15,0.000025
2026-03-04,74058,0.17,USA,56,55,0.000092
2026-03-04,74058,0.18,USA,10,10,0.000016
2026-03-04,74058,0.19,USA,12,6,0.000020
2026-03-04,74058,0.2,USA,201,191,0.000329
2026-03-04,74058,0.22,USA,62,62,0.000101
2026-03-04,74058,0.23,USA,15,15,0.000025
2026-03-04,74058,0.24,USA,6,6,0.000010
2026-03-04,74058,0.25,USA,93,93,0.000152
2026-03-04,74058,0.26,USA,178,177,0.000291
2026-03-04,74058,0.27,USA,402,397,0.000658
2026-03-04,74058,0.28,USA,237,227,0.000388
2026-03-04,74058,0.29,USA,1748,1687,0.002859
2026-03-04,74058,0.3,USA,1512,1480,0.002473
2026-03-04,74058,0.32,USA,58,56,0.000095
2026-03-04,74058,0.33,USA,11,10,0.000018
2026-03-04,74058,0.34,USA,83,80,0.000136
2026-03-04,74058,0.35,USA,1381,1297,0.002259
2026-03-04,74058,0.36,USA,153,143,0.000250
2026-03-04,74058,0.37,USA,320,313,0.000523
2026-03-04,74058,0.38,USA,361,357,0.000590
2026-03-04,74058,0.39,USA,191,191,0.000312
2026-03-04,74058,0.4,USA,10063,9975,0.016459
2026-03-04,74058,0.41,USA,2528,2513,0.004135
2026-03-04,74058,0.42,USA,746,746,0.001220
2026-03-04,74058,0.43,USA,463,456,0.000757
2026-03-04,74058,0.44,USA,131,122,0.000214
2026-03-04,74058,0.45,USA,21120,20822,0.034544
2026-03-04,74058,0.46,USA,1544,1517,0.002525
2026-03-04,74058,0.47,USA,1291,1255,0.002112
2026-03-04,74058,0.48,USA,1871,1840,0.003060
2026-03-04,74058,0.49,USA,7802,7684,0.012761
2026-03-04,74058,0.5,USA,971,969,0.001588
2026-03-04,74058,0.51,USA,1652,1615,0.002702
2026-03-04,74058,0.52,USA,2409,2352,0.003940
2026-03-04,74058,0.53,USA,1881,1834,0.003077
2026-03-04,74058,0.54,USA,174,170,0.000285
2026-03-04,74058,0.55,USA,2802,2678,0.004583
2026-03-04,74058,0.56,USA,45464,44535,0.074360
2026-03-04,74058,0.57,USA,20362,19825,0.033304
2026-03-04,74058,0.58,USA,52149,50514,0.085294
2026-03-04,74058,0.59,USA,4064,3959,0.006647
2026-03-04,74058,0.6,USA,18011,17717,0.029459
2026-03-04,74058,0.61,USA,1,1,0.000002
2026-03-04,74058,0.62,USA,414,411,0.000677
2026-03-04,74058,0.63,USA,131,130,0.000214
2026-03-04,74058,0.64,USA,341,338,0.000558
2026-03-04,74058,0.65,USA,1036,995,0.001694
2026-03-04,74058,0.66,USA,69,69,0.000113
2026-03-04,74058,0.67,USA,87,86,0.000142
2026-03-04,74058,0.68,USA,254,247,0.000415
